tick,temperature,pressure
3805329,3454,77447
3805342,3454,77442
3805355,3455,77442
3805374,3454,77444
3805421,3442,77443
3805438,3442,77444
3805453,3444,77448
3805471,3442,77448
3805488,3444,77453
3805502,3444,77443
3805515,3445,77448
3805528,3447,77452
3805541,3447,77445
3805554,3449,77452
3805569,3449,77451
3805582,3450,77455
3805595,3452,77455
3805608,3452,77456
3805625,3452,77455
3805642,3450,77455
3805659,3450,77455
3805672,3452,77455
3805689,3450,77455
3805708,3450,77452
3805721,3450,77456
3805738,3449,77455
3805751,3452,77463
3805794,3442,77472
3805807,3444,77465
3805820,3445,77464
3805834,3447,77474
3805851,3445,77469
3805869,3445,77468
3805886,3445,77472
3805899,3447,77476
3805916,3447,77473
3805933,3445,77473
3805947,3447,77469
3805966,3447,77478
3805980,3447,77476
3805993,3449,77482
3806009,3447,77478
3806022,3449,77487
3806035,3450,77491
3806048,3452,77489
3806061,3452,77488
3806080,3450,77488
3806097,3450,77499
3806114,3449,77496
3806128,3452,77506
3806176,3440,77496
3806193,3442,77502
3806206,3444,77506
3806219,3445,77512
3806232,3444,77504
3806245,3447,77508
3806258,3447,77507
3806274,3447,77513
3806287,3450,77520
3806300,3450,77523
3806317,3449,77518
3806335,3449,77524
3806352,3450,77528
3806369,3449,77526
3806384,3450,77530
3806402,3447,77523
3806419,3447,77525
3806432,3450,77535
3806445,3450,77533
3806458,3452,77532
3806477,3450,77539
3806490,3450,77535
3806503,3452,77538
3806546,3444,77545
3806564,3444,77546
3806583,3444,77548
3806600,3444,77550
3806613,3444,77546
3806631,3445,77557
3806648,3444,77555
3806661,3447,77557
3806674,3447,77553
3806687,3449,77552
3806702,3449,77551
3806719,3449,77555
3806732,3450,77560
3806745,3450,77556
3806758,3452,77561
3806771,3454,77562
3806790,3452,77569
3806807,3452,77567
3806824,3452,77567
3806837,3452,77569
3806855,3452,77569
3806872,3450,77567
3806916,3442,77572
3806929,3445,77578
3806942,3445,77578
3806957,3445,77576
3806970,3447,77584
3806984,3447,77580
3806997,3450,77582
3807015,3449,77582
3807028,3450,77590
3807046,3449,77588
3807063,3449,77596
3807082,3449,77592
3807095,3450,77599
3807113,3449,77595
3807130,3449,77601
3807143,3450,77600
3807156,3450,77604
3807169,3452,77605
3807184,3452,77605
3807197,3454,77617
3807210,3454,77617
3807223,3455,77612
3807236,3455,77617
3807249,3457,77617
3807297,3445,77621
3807314,3445,77624
3807333,3445,77626
3807348,3445,77625
3807366,3445,77629
3807384,3445,77630
3807397,3447,77635
3807410,3449,77634
3807426,3449,77633
3807439,3450,77639
3807452,3450,77638
3807465,3452,77643
3807479,3452,77637
3807492,3454,77638
3807505,3454,77647
3807527,3452,77638
3807544,3450,77641
3807561,3450,77646
3807574,3452,77649
3807593,3450,77642
3807610,3450,77646
3807624,3452,77646
3807667,3442,77649
3807682,3445,77653
3807695,3445,77651
3807708,3445,77653
3807723,3447,77654
3807736,3447,77656
3807749,3449,77656
3807762,3450,77656
3807780,3450,77662
3807797,3449,77658
3807814,3449,77661
3807828,3450,77664
3807848,3449,77662
3807865,3449,77661
3807880,3449,77667
3807895,3450,77669
3807908,3450,77667
3807921,3452,77669
3807934,3452,77672
3807947,3454,77674
3807960,3454,77671
3807973,3455,77675
3807987,3454,77675
3808005,3455,77678
3808052,3442,77672
3808071,3442,77670
3808084,3444,77679
3808103,3445,77684
3808122,3442,77678
3808135,3445,77682
3808148,3445,77682
3808161,3447,77684
3808174,3449,77685
3808189,3449,77685
3808202,3449,77683
3808215,3450,77688
3808228,3452,77694
3808241,3452,77693
3808259,3452,77693
3808278,3450,77687
3808295,3450,77692
3808308,3450,77691
3808326,3450,77695
3808343,3449,77696
3808356,3450,77698
3808369,3452,77700
3808382,3452,77697
3808426,3442,77690
3808439,3444,77694
3808452,3445,77696
3808465,3447,77699
3808484,3445,77699
3808501,3445,77699
3808518,3445,77705
3808531,3447,77700
3808549,3447,77708
3808568,3444,77701
3808586,3444,77701
3808601,3445,77700
3808614,3447,77705
3808627,3447,77705
3808640,3449,77707
3808653,3449,77703
3808666,3452,77704
3808679,3450,77707
3808692,3452,77712
3808710,3450,77706
3808729,3450,77711
3808746,3450,77715
3808760,3450,77717
3808807,3440,77709
3808832,3439,77709
3808847,3439,77708
3808862,3440,77711
3808875,3442,77710
3808888,3444,77712
3808906,3444,77712
3808919,3444,77714
3808932,3445,77716
3808945,3447,77720
3808958,3449,77717
3808975,3447,77722
3808993,3447,77724
3809010,3447,77721
3809024,3447,77721
3809041,3445,77720
3809058,3447,77725
3809071,3449,77725
3809084,3449,77733
3809103,3447,77724
3809116,3449,77728
3809129,3449,77729
3809172,3442,77732
3809189,3440,77728
3809207,3440,77734
3809224,3442,77741
3809237,3442,77738
3809254,3442,77734
3809272,3442,77736
3809285,3444,77740
3809298,3445,77741
3809311,3447,77743
3809324,3449,77745
3809337,3449,77744
3809352,3449,77746
3809365,3450,77750
3809378,3450,77750
3809391,3450,77749
3809411,3449,77748
3809428,3449,77750
3809445,3449,77749
3809458,3450,77753
3809475,3449,77753
3809493,3449,77756
3809508,3449,77756
3809551,3440,77758
3809564,3442,77760
3809577,3444,77763
3809590,3444,77765
3809605,3444,77762
3809618,3445,77765
3809636,3445,77766
3809649,3447,77771
3809666,3447,77769
3809683,3447,77774
3809700,3447,77777
3809713,3447,77780
3809730,3447,77776
3809748,3447,77779
3809762,3447,77780
3809775,3449,77779
3809788,3449,77784
3809801,3450,77784
3809814,3452,77789
3809827,3452,77792
3809842,3452,77787
3809855,3454,77792
3809868,3454,77792
3809885,3454,77791
3809933,3444,77801
3809952,3442,77793
3809965,3444,77796
3809982,3444,77801
3810000,3444,77802
3810013,3445,77803
3810026,3445,77806
3810039,3449,77804
3810052,3449,77810
3810065,3449,77809
3810078,3450,77814
3810091,3450,77813
3810106,3452,77811
3810119,3452,77813
3810140,3450,77819
3810157,3449,77818
3810174,3449,77821
3810191,3449,77829
3810209,3447,77823
3810226,3450,77834
3810239,3450,77832
3810252,3450,77835
3810295,3442,77835
3810308,3444,77835
3810321,3445,77840
3810334,3447,77844
3810347,3450,77853
3810369,3445,77849
3810393,3442,77848
3810413,3444,77852
3810426,3445,77857
3810443,3445,77857
3810460,3445,77857
3810475,3445,77863
3810488,3449,77866
3810502,3449,77866
3810515,3449,77863
3810528,3450,77873
3810541,3452,77874
3810554,3452,77874
3810567,3452,77875
3810580,3454,77878
3810597,3454,77879
3810615,3452,77884
3810632,3452,77888
3810675,3444,77886
3810705,3442,77894
3810724,3437,77885
3810737,3440,77892
3810752,3440,77894
3810765,3444,77892
3810778,3445,77898
3810791,3447,77901
3810804,3445,77895
3810819,3449,77902
3810832,3450,77903
3810845,3450,77909
3810862,3449,77908
3810879,3450,77906
3810896,3449,77908
3810912,3450,77913
3810929,3449,77906
3810946,3450,77917
3810959,3450,77914
3810972,3450,77913
3810987,3450,77919
3811002,3450,77922
3811045,3442,77918
3811058,3444,77925
3811071,3444,77921
3811088,3445,77927
3811106,3444,77926
3811123,3445,77929
3811136,3449,77932
3811153,3447,77936
3811170,3447,77935
3811183,3447,77926
3811196,3449,77934
3811215,3447,77934
3811228,3449,77934
3811241,3450,77937
3811254,3452,77939
3811267,3450,77933
3811280,3454,77945
3811293,3454,77941
3811310,3452,77938
3811327,3452,77938
3811344,3452,77941
3811358,3452,77945
3811375,3450,77940
3811423,3440,77947
3811437,3442,77948
3811450,3444,77950
3811463,3445,77946
3811476,3445,77948
3811489,3447,77954
3811502,3447,77951
3811519,3449,77954
3811532,3449,77951
3811545,3450,77957
3811562,3450,77959
3811579,3449,77954
3811596,3450,77964
3811613,3449,77960
3811630,3449,77963
3811647,3449,77968
3811660,3449,77963
3811673,3449,77966
3811686,3450,77963
3811699,3452,77972
3811716,3450,77968
3811729,3450,77970
3811744,3452,77973
3811787,3442,77975
3811806,3442,77975
3811823,3442,77977
3811840,3444,77980
3811853,3444,77984
3811871,3445,77981
3811888,3442,77977
3811901,3445,77986
3811916,3445,77981
3811929,3445,77976
3811942,3449,77987
3811955,3449,77981
3811968,3449,77981
3811981,3450,77981
3811994,3452,77987
3812007,3452,77981
3812027,3450,77982
3812044,3449,77984
3812061,3449,77978
3812074,3449,77977
3812093,3449,77984
3812110,3449,77985
3812125,3449,77981
3812168,3440,77974
3812181,3442,77978
3812194,3444,77982
3812207,3444,77973
3812222,3445,77976
3812235,3447,77979
3812252,3447,77981
3812265,3447,77980
3812282,3447,77981
3812301,3445,77978
3812318,3445,77982
3812331,3447,77977
3812348,3449,77982
3812365,3445,77975
3812380,3445,77978
3812393,3449,77979
3812406,3449,77982
3812420,3450,77979
3812433,3449,77981
3812446,3450,77978
3812459,3452,77982
3812472,3452,77979
3812485,3454,77986
3812503,3452,77980
3812551,3440,77981
3812570,3442,77988
3812583,3442,77987
3812600,3442,77989
3812617,3442,77990
3812632,3444,78001
3812645,3445,78004
3812658,3447,78010
3812671,3447,78011
3812684,3449,78012
3812697,3450,78024
3812710,3450,78021
3812723,3452,78029
3812736,3454,78034
3812759,3449,78033
3812778,3449,78039
3812795,3449,78038
3812808,3449,78044
3812826,3449,78047
3812843,3449,78045
3812856,3449,78050
3812870,3450,78053
3812913,3442,78055
3812927,3444,78065
3812940,3445,78063
3812953,3445,78060
3812966,3447,78071
3812984,3447,78074
3813003,3447,78076
3813021,3445,78080
3813034,3447,78079
3813052,3447,78081
3813069,3447,78084
3813082,3447,78079
3813095,3449,78086
3813108,3449,78081
3813121,3450,78089
3813136,3452,78091
3813149,3452,78092
3813162,3454,78095
3813175,3454,78096
3813188,3455,78095
3813206,3454,78103
3813225,3452,78097
3813242,3452,78106
3813285,3442,78099
3813306,3442,78099
3813323,3444,78105
3813336,3444,78105
3813349,3444,78098
3813364,3445,78104
3813377,3447,78113
3813390,3449,78115
3813403,3449,78102
3813416,3450,78107
3813433,3450,78118
3813446,3452,78114
3813464,3450,78115
3813481,3450,78116
3813498,3449,78121
3813512,3450,78116
3813531,3449,78117
3813548,3449,78123
3813561,3450,78125
3813574,3450,78129
3813590,3452,78125
3813603,3452,78134
3813616,3452,78131
3813660,3442,78132
3813673,3445,78133
3813691,3445,78130
3813708,3444,78141
3813727,3444,78137
3813741,3445,78137
3813760,3445,78140
3813777,3445,78147
3813790,3445,78134
3813803,3447,78147
3813821,3447,78144
3813834,3449,78149
3813847,3450,78145
3813860,3450,78148
3813873,3450,78148
3813886,3452,78150
3813899,3452,78153
3813917,3452,78153
3813935,3450,78153
3813952,3450,78148
3813965,3452,78153
3813983,3450,78148
3814002,3449,78154
3814046,3440,78151
3814059,3442,78145
3814072,3444,78154
3814085,3444,78142
3814098,3445,78149
3814111,3447,78151
3814128,3447,78147
3814141,3447,78151
3814154,3450,78155
3814172,3449,78147
3814189,3447,78151
3814206,3449,78154
3814219,3449,78154
3814238,3447,78155
3814255,3447,78157
3814268,3449,78159
3814281,3449,78156
3814294,3449,78152
3814307,3450,78160
3814325,3450,78158
3814340,3450,78155
3814353,3452,78166
3814369,3450,78165
3814416,3440,78168
3814434,3442,78177
3814451,3440,78170
3814464,3444,78172
3814482,3444,78181
3814499,3442,78184
3814512,3444,78184
3814525,3445,78195
3814540,3447,78201
3814553,3447,78207
3814566,3447,78208
3814579,3450,78218
3814592,3450,78222
3814605,3452,78228
3814618,3452,78220
3814639,3450,78231
3814656,3450,78227
3814673,3450,78235
3814686,3450,78234
3814704,3450,78241
3814721,3449,78238
3814735,3452,78241
3814779,3440,78239
3814792,3442,78241
3814805,3444,78245
3814818,3445,78242
3814831,3447,78249
3814844,3447,78251
3814862,3447,78252
3814875,3450,78261
3814893,3447,78254
3814910,3447,78254
3814929,3447,78259
3814946,3447,78264
3814963,3445,78256
3814980,3447,78268
3814993,3449,78264
3815006,3449,78264
3815019,3450,78272
3815033,3450,78266
3815046,3450,78268
3815059,3452,78270
3815075,3450,78269
3815088,3452,78273
3815101,3454,78274
3815149,3442,78277
3815166,3444,78279
3815185,3442,78274
3815198,3444,78279
3815216,3444,78283
3815235,3444,78277
3815248,3444,78281
3815261,3445,78283
3815274,3447,78284
3815287,3449,78285
3815300,3449,78287
3815315,3450,78291
3815328,3450,78287
3815341,3452,78286
3815354,3452,78291
3815376,3450,78285
3815393,3450,78287
3815410,3449,78284
3815423,3450,78283
3815442,3449,78285
3815459,3449,78282
3815473,3449,78284
3815516,3440,78289
3815529,3442,78286
3815544,3444,78289
3815557,3445,78291
3815570,3445,78292
3815583,3447,78289
3815596,3447,78288
3815611,3449,78293
3815629,3447,78293
3815648,3447,78295
3815671,3445,78296
3815684,3447,78295
3815703,3445,78297
3815720,3445,78301
3815734,3447,78301
3815747,3447,78305
3815760,3449,78306
3815775,3449,78306
3815792,3447,78308
3815805,3449,78310
3815818,3452,78319
3815831,3452,78317
3815844,3450,78319
3815899,3440,78330
3815918,3440,78329
3815937,3440,78340
3815952,3440,78336
3815969,3440,78342
3815986,3442,78351
3815999,3442,78348
3816012,3444,78357
3816025,3445,78360
3816038,3447,78364
3816052,3449,78365
3816065,3449,78366
3816078,3450,78371
3816091,3450,78369
3816104,3452,78373
3816121,3452,78375
3816138,3450,78373
3816156,3450,78374
3816169,3450,78374
3816186,3449,78377
3816203,3450,78378
3816217,3450,78379
3816261,3442,78380
3816274,3444,78384
3816287,3444,78375
3816300,3445,78381
3816313,3447,78380
3816326,3449,78389
3816339,3449,78385
3816352,3450,78390
3816369,3449,78391
3816386,3450,78398
3816404,3449,78396
3816418,3449,78394
3816439,3447,78392
3816457,3447,78399
3816470,3449,78400
3816485,3449,78401
3816498,3450,78398
3816511,3450,78401
3816524,3452,78400
3816539,3452,78400
3816554,3452,78403
3816567,3454,78408
3816580,3454,78401
3816597,3454,78408
3816645,3442,78397
3816662,3442,78396
3816675,3442,78397
3816692,3445,78402
3816709,3444,78398
3816723,3444,78391
3816736,3445,78393
3816751,3447,78403
3816764,3449,78402
3816779,3447,78401
3816792,3449,78399
3816805,3449,78404
3816818,3450,78403
3816831,3450,78403
3816848,3452,78406
3816865,3450,78406
3816883,3450,78405
3816898,3450,78410
3816915,3450,78409
3816932,3449,78410
3816950,3449,78416
3816963,3449,78417
3817006,3442,78423
3817019,3442,78421
3817032,3444,78424
3817046,3445,78433
3817059,3447,78433
3817077,3445,78435
3817094,3445,78434
3817111,3445,78442
3817124,3447,78446
3817141,3447,78454
3817159,3447,78454
3817172,3449,78459
3817187,3449,78456
3817200,3449,78453
3817213,3450,78464
3817228,3450,78472
3817241,3452,78470
3817258,3450,78474
3817271,3450,78474
3817284,3450,78474
3817301,3452,78481
3817318,3450,78482
3817335,3450,78482
3817378,3444,78488
3817395,3442,78487
3817413,3442,78491
3817426,3444,78491
3817439,3445,78495
3817454,3445,78488
3817467,3447,78494
3817484,3447,78493
3817497,3449,78495
3817511,3450,78497
3817524,3450,78495
3817537,3450,78499
3817556,3450,78499
3817573,3449,78501
3817590,3449,78503
3817604,3450,78509
3817621,3449,78505
3817638,3450,78509
3817653,3450,78514
3817666,3450,78512
3817679,3452,78514
3817692,3452,78511
3817705,3454,78520
3817748,3444,78514
3817761,3445,78515
3817778,3445,78518
3817798,3444,78518
3817815,3444,78519
3817829,3445,78516
3817846,3445,78516
3817864,3445,78517
3817877,3445,78519
3817892,3447,78526
3817906,3447,78512
3817919,3449,78519
3817932,3449,78524
3817945,3450,78524
3817960,3450,78515
3817973,3452,78519
3817990,3452,78518
3818007,3450,78516
3818024,3449,78515
3818041,3449,78521
3818056,3450,78521
3818073,3449,78520
3818090,3449,78523
3818133,3440,78519
3818148,3442,78525
3818163,3442,78529
3818176,3444,78532
3818189,3445,78528
3818202,3447,78530
3818215,3447,78529
3818228,3449,78530
3818241,3449,78533
3818260,3449,78535
3818277,3449,78538
3818294,3449,78539
3818311,3447,78538
3818335,3445,78545
3818354,3444,78546
3818367,3445,78554
3818380,3447,78551
3818393,3447,78559
3818408,3449,78561
3818421,3450,78562
3818434,3452,78562
3818449,3450,78563
3818464,3450,78570
3818507,3442,78574
3818524,3444,78576
3818545,3440,78575
3818563,3442,78587
3818576,3442,78585
3818595,3442,78586
3818612,3444,78596
3818625,3444,78595
3818638,3444,78590
3818651,3447,78595
3818666,3447,78596
3818679,3447,78598
3818692,3449,78600
3818705,3450,78602
3818718,3450,78603
3818731,3452,78608
3818748,3450,78609
3818765,3449,78606
3818782,3450,78613
3818797,3449,78616
3818814,3450,78617
3818834,3450,78629
3818848,3450,78629
3818891,3440,78630
3818904,3444,78635
3818921,3444,78633
3818934,3444,78634
3818947,3447,78641
3818962,3445,78638
3818975,3447,78636
3818988,3449,78638
3819005,3449,78643
3819022,3447,78637
3819039,3447,78645
3819054,3447,78646
3819072,3447,78649
3819089,3447,78645
3819103,3449,78647
3819116,3449,78646
3819131,3449,78654
3819144,3450,78650
3819157,3452,78657
3819172,3452,78653
3819185,3452,78655
3819198,3454,78654
3819211,3454,78653
3819229,3454,78662
3819277,3442,78661
3819296,3442,78660
3819309,3444,78662
3819326,3444,78662
3819343,3444,78663
3819356,3445,78674
3819372,3445,78668
3819385,3445,78665
3819398,3447,78671
3819412,3449,78678
3819425,3450,78672
3819438,3450,78674
3819451,3452,78676
3819465,3452,78676
3819482,3452,78678
3819499,3450,78672
3819516,3450,78682
3819529,3452,78681
3819546,3450,78681
3819568,3449,78685
3819581,3450,78676
3819594,3450,78683
3819637,3442,78687
3819650,3444,78687
3819665,3445,78695
3819678,3445,78691
3819691,3445,78691
3819708,3447,78688
3819725,3447,78694
3819742,3447,78700
3819755,3447,78693
3819772,3447,78688
3819789,3447,78695
3819804,3449,78697
3819817,3450,78699
3819830,3450,78697
3819843,3450,78703
3819856,3450,78702
3819872,3450,78695
3819885,3452,78700
3819898,3452,78699
3819911,3454,78697
3819930,3452,78700
3819947,3452,78693
3819967,3450,78694
3820010,3442,78700
3820028,3442,78702
3820045,3442,78697
3820060,3442,78704
3820075,3444,78712
3820088,3445,78705
3820106,3445,78714
3820119,3444,78710
3820132,3447,78719
3820145,3449,78717
3820158,3449,78719
3820173,3449,78715
3820191,3447,78719
3820208,3449,78724
3820225,3449,78729
3820238,3450,78734
3820256,3449,78728
3820275,3449,78735
3820288,3449,78735
3820301,3450,78743
3820314,3450,78736
3820327,3450,78741
3820340,3454,78745
3820383,3444,78751
3820398,3445,78749
3820417,3444,78757
3820435,3444,78754
3820452,3444,78753
3820465,3445,78761
3820484,3445,78764
3820501,3444,78764
3820514,3445,78764
3820527,3449,78774
3820540,3449,78776
3820553,3449,78768
3820566,3449,78766
3820580,3450,78779
3820593,3452,78778
3820611,3450,78780
3820624,3450,78783
3820642,3450,78787
3820661,3449,78792
3820680,3449,78794
3820693,3450,78798
3820711,3449,78799
3820758,3440,78801
3820771,3442,78800
3820786,3442,78806
3820799,3445,78812
3820814,3445,78813
3820827,3445,78820
3820840,3449,78824
3820853,3449,78821
3820866,3450,78820
3820879,3450,78817
3820897,3450,78819
3820914,3449,78817
3820934,3447,78818
3820948,3447,78821
3820966,3449,78827
3820984,3447,78826
3820997,3449,78827
3821010,3450,78833
3821023,3450,78834
3821037,3452,78838
3821050,3450,78839
3821063,3452,78843
3821077,3454,78848
3821120,3444,78846
3821138,3445,78852
3821159,3442,78854
3821176,3444,78855
3821191,3445,78856
3821209,3445,78856
3821226,3444,78858
